# Epoch TotalLoss PDELoss RobinBoundaryLoss PetviashviliScaleLoss PetviashviliS N K M IdentityError LearningRate EpochSeconds
6.060000000000000000e+02 3.775389154759748322e+01 3.775376359663822967e+01 1.279509592516355449e-05 0.000000000000000000e+00 7.727091029085698538e+05 1.110184028132710742e-03 1.295375210002152645e-02 9.818778992002271044e-09 7.587050259364481845e-03 1.000000000000000021e-03 1.162630000908393413e-02
6.070000000000000000e+02 4.485286770887305607e+01 4.485278660206115831e+01 8.110681190065482284e-06 0.000000000000000000e+00 1.946096097800163552e+06 9.300833334963084283e-04 3.040973983554973517e-02 8.290933236744954115e-09 1.613494496033793940e-02 1.000000000000000021e-03 1.326019999396521598e-02
6.080000000000000000e+02 3.233696483727304731e+06 3.233696483366854955e+06 3.604499422218742982e-05 0.000000000000000000e+00 4.445051565564241610e+05 3.527107131328271854e-03 8.074594306283962297e-02 9.876168570043476144e-08 4.389997990106238313e-02 1.000000000000000021e-03 1.049620000412687659e-02
6.090000000000000000e+02 6.720474334000075878e+00 6.720177900155669626e+00 2.964338444065136167e-05 0.000000000000000000e+00 3.195724187841947423e+05 3.003539846966763165e-03 3.779718766877315783e-02 6.853574439784299452e-08 2.190206514560894338e-02 1.000000000000000021e-03 1.240550000511575490e-02
6.100000000000000000e+02 8.025208080479410810e+00 8.025112462963544857e+00 9.561751586644788594e-06 0.000000000000000000e+00 1.009768274813063181e+05 2.094796837824595189e-03 6.111218048762208539e-04 2.377137188515573702e-08 2.400333968890820593e-03 1.000000000000000021e-03 1.092859999334905297e-02
6.110000000000000000e+02 2.404080587476017605e+00 2.404000965348593866e+00 7.962212742375256381e-06 0.000000000000000000e+00 1.603116426286957576e+05 2.634136072366636584e-03 5.041353054929340743e-03 3.215494819783139624e-08 5.154780444883108950e-03 1.000000000000000021e-03 1.165220000257249922e-02
6.120000000000000000e+02 5.324401653787573196e+03 5.324401549665130005e+03 1.041224435498882857e-05 0.000000000000000000e+00 9.884458709556140820e+04 2.543243481197105752e-03 1.493227911109873494e-03 3.328313174725038129e-08 3.289824153620295091e-03 1.000000000000000021e-03 1.210590000846423209e-02
6.130000000000000000e+02 4.047964085935442519e-02 4.032758015135486096e-02 1.520607079995647007e-05 0.000000000000000000e+00 1.745693286990763445e+05 2.013264278476730677e-03 6.013681129994645144e-03 2.875708374502351939e-08 5.020076086390308154e-03 1.000000000000000021e-03 1.313249999657273293e-02
6.140000000000000000e+02 3.718049295542058985e+02 3.718047743263107918e+02 1.552278950998997549e-05 0.000000000000000000e+00 2.064914907741582429e+05 1.975132181580923144e-03 7.685045436758117243e-03 2.817382368783654045e-08 5.817626726136294543e-03 1.000000000000000021e-03 1.136940000287722796e-02
6.150000000000000000e+02 4.238665149602159621e-02 4.224960632570515240e-02 1.370451703164472282e-05 0.000000000000000000e+00 7.753622891656463617e+04 2.473874138783430966e-03 7.860082527505406983e-04 3.697469283716644243e-08 2.866841290465864216e-03 1.000000000000000021e-03 1.126309999381192029e-02
6.160000000000000000e+02 1.651332431168555672e+02 1.651330886737659682e+02 1.544430895911818024e-05 0.000000000000000000e+00 8.639046476542095479e+04 5.201426165284647393e-03 1.111240985797408432e-02 1.245233615110154224e-07 1.075750657091017852e-02 1.000000000000000021e-03 1.126530001056380570e-02
6.170000000000000000e+02 6.584953398436846905e-01 6.583563169644228719e-01 1.390228792617913170e-05 0.000000000000000000e+00 1.051687845275432192e+05 5.732010220825249636e-03 1.931050074554975515e-02 1.463101493411109434e-07 1.538711428345078576e-02 1.000000000000000021e-03 1.165140001103281975e-02
6.180000000000000000e+02 7.587479692645629825e+00 7.587395861572699296e+00 8.383107293059930470e-06 0.000000000000000000e+00 1.724496963641832990e+05 3.354676552472869548e-03 1.063113505849346170e-02 5.027694583537017028e-08 8.670193804773764640e-03 1.000000000000000021e-03 1.171380000596400350e-02
6.190000000000000000e+02 2.905161775810973911e-03 2.882220189302410560e-03 2.294158650856334769e-06 0.000000000000000000e+00 4.215747279798287782e+05 4.620715203252875642e-04 9.676621561552589635e-05 1.210828118114993880e-09 5.104534173049323767e-04 1.000000000000000021e-03 9.919299991452135146e-03
6.200000000000000000e+02 1.072526025780568659e+00 1.072526025644087166e+00 1.364814528484371006e-11 0.000000000000000000e+00 9.902238510461130645e+05 1.351685924874272910e-03 2.829539721805808539e-02 1.565240455242041241e-08 1.549936888149876235e-02 1.000000000000000021e-03 1.139109999348875135e-02
6.210000000000000000e+02 2.030784389965683800e+01 2.030783033147266892e+01 1.356818416757750560e-06 0.000000000000000000e+00 3.104649716558166547e+05 4.200226731578182195e-03 5.832584539758463305e-02 1.074618794625888305e-07 3.336304196849104037e-02 1.000000000000000021e-03 1.396389999717939645e-02
6.220000000000000000e+02 3.381022375222936262e+03 3.381022311579828965e+03 6.364310729511271259e-06 0.000000000000000000e+00 2.015130365539667546e+05 5.358876562917591277e-03 4.438319769483450861e-02 1.367180795680766378e-07 2.755033869225527454e-02 1.000000000000000021e-03 1.568409999890718609e-02
6.230000000000000000e+02 9.277434584819151269e+02 9.277433253739798147e+02 1.331079353184041935e-05 0.000000000000000000e+00 1.214636394805913005e+05 4.360839678405630318e-03 1.217683385779816732e-02 8.602785677275919722e-08 1.044917057944794170e-02 1.000000000000000021e-03 1.530990000173915178e-02
6.240000000000000000e+02 4.696810056911014143e-03 4.535603105683929520e-03 1.612069512270842571e-05 0.000000000000000000e+00 8.705489790200653079e+04 2.255124876003307931e-03 1.244376892444337777e-03 3.305171072780141716e-08 2.877280270514748911e-03 1.000000000000000021e-03 1.164510000671725720e-02
6.250000000000000000e+02 2.144421054630353751e+02 2.144419755673442864e+02 1.298956910951697446e-05 0.000000000000000000e+00 2.225349070846816176e+05 1.422910092970179835e-03 3.852554137412592811e-03 1.505016519044056366e-08 3.349172111511285535e-03 1.000000000000000021e-03 1.119409999228082597e-02
6.260000000000000000e+02 2.892872061408083588e-04 2.337690122373888273e-04 5.551819390341950771e-06 0.000000000000000000e+00 2.169650905946031562e+05 8.893127124383140309e-04 2.298672242799524386e-04 4.628607642133477923e-09 1.004241695970648201e-03 1.000000000000000021e-03 1.153989999147597700e-02
6.270000000000000000e+02 4.319716742692490807e+05 4.319716742611210793e+05 8.128008413477786578e-07 0.000000000000000000e+00 2.876733592999121640e+06 3.434914568505876556e-04 2.369120666128909144e-03 5.311757595039613479e-10 1.528051258739282926e-03 1.000000000000000021e-03 1.240690000122413039e-02
6.280000000000000000e+02 3.814728364422378861e-03 3.813366259507917650e-03 1.362104914461320493e-07 0.000000000000000000e+00 3.791625046437449008e+07 5.148253064805892878e-06 1.408165296741537687e-05 3.212517139874823816e-13 1.218907922726186790e-05 1.000000000000000021e-03 1.152519999595824629e-02
6.290000000000000000e+02 3.083058498880073994e+00 3.083038337984295385e+00 2.016089577845428081e-06 0.000000000000000000e+00 5.505902656146742404e+06 2.250052449033799020e-04 3.676857992597083909e-03 3.747674355161987924e-10 2.063433866434486157e-03 1.000000000000000021e-03 1.158800000848714262e-02
6.300000000000000000e+02 3.753446212581175445e-04 3.528914710557696198e-04 2.245315020234790100e-06 0.000000000000000000e+00 3.833986866202024976e+05 5.269216592249166987e-04 1.106186768491209847e-04 1.518604347997231179e-09 5.822294790451291654e-04 1.000000000000000021e-03 1.155689998995512724e-02
6.310000000000000000e+02 8.516428648889898811e-01 8.515356919767274047e-01 1.071729122624453842e-05 0.000000000000000000e+00 2.811797538294491824e+05 1.372327863430095876e-03 4.823435713130480064e-03 1.345774582282377972e-08 3.784032262249513445e-03 1.000000000000000021e-03 1.195030000235419720e-02
6.320000000000000000e+02 1.522986600356100902e-02 1.514570162130397281e-02 8.416438225703694290e-06 0.000000000000000000e+00 1.127456633153894945e+05 1.800777858779535482e-03 4.264748936569161914e-04 1.786335031742652502e-08 2.013997442257676237e-03 1.000000000000000021e-03 1.372289999562781304e-02
6.330000000000000000e+02 7.000994290761896721e+00 7.000791306682192072e+00 2.029840797048075666e-05 0.000000000000000000e+00 8.781763034011490527e+04 2.910227529957714471e-03 4.194243161782452295e-03 5.701986118227290982e-08 5.007292090987758987e-03 1.000000000000000021e-03 1.137960000778548419e-02
6.340000000000000000e+02 4.812640454301357451e+00 4.812489798276773811e+00 1.506560245833391609e-05 0.000000000000000000e+00 6.581599918861643528e+04 3.337476683469453153e-03 1.174762407060257014e-03 5.963379604915789225e-08 3.924798253203532969e-03 1.000000000000000021e-03 1.365579999401234090e-02
6.350000000000000000e+02 5.576258081026228691e-02 5.549179807092045197e-02 2.707827393418339883e-05 0.000000000000000000e+00 4.618632019267913711e+04 4.369676938414147893e-03 2.351811870354296972e-03 1.200698137500655145e-07 5.545462803777546391e-03 1.000000000000000021e-03 1.341829999000765383e-02
6.360000000000000000e+02 1.737154758023631729e+01 1.737134699235942747e+01 2.005878768880432929e-05 0.000000000000000000e+00 5.312529297246442002e+04 4.834940787728412258e-03 3.058184381085754782e-03 1.197929010908922775e-07 6.363913185370198913e-03 1.000000000000000021e-03 1.348959999450016767e-02
6.370000000000000000e+02 1.267684268275815107e+01 1.267654466063449092e+01 2.980221236595095261e-05 0.000000000000000000e+00 3.448316177708621399e+04 5.527861053020922955e-03 1.184298018512974435e-03 1.774782165911278947e-07 6.119832584060819203e-03 1.000000000000000021e-03 1.232169999275356531e-02
6.380000000000000000e+02 9.486286652095232697e+00 9.486057956549430514e+00 2.286955458025227304e-05 0.000000000000000000e+00 5.160258835886330780e+04 6.172246634444353112e-03 6.867775936359231045e-03 1.861560610944806216e-07 9.605948446562874790e-03 1.000000000000000021e-03 1.213870001083705574e-02
6.390000000000000000e+02 4.680411244851757080e-01 4.677448008205292163e-01 2.963236646465167807e-05 0.000000000000000000e+00 3.470329475601281592e+04 6.446409060157091281e-03 2.515539245016117868e-03 2.220013612288100587e-07 7.703956681303920917e-03 1.000000000000000021e-03 1.099840000097174197e-02
6.400000000000000000e+02 2.537410321906564126e-01 2.531899125973443576e-01 5.511195933120771552e-05 0.000000000000000000e+00 4.300486680490790604e+04 7.116690123599270744e-03 1.648994715055922267e-02 3.572075634838785903e-07 1.536130649131539974e-02 1.000000000000000021e-03 1.345700000820215791e-02
6.410000000000000000e+02 1.190924466921661860e+03 1.190923905488645005e+03 5.614330168479567622e-05 0.000000000000000000e+00 4.289500869928689644e+04 7.211237657277572329e-03 1.711212876024271329e-02 3.675789446368953434e-07 1.576693445845429170e-02 1.000000000000000021e-03 1.320980000309646130e-02
6.420000000000000000e+02 4.733359694280647091e+04 4.733359656031518534e+04 3.824912825814343748e-05 0.000000000000000000e+00 2.690833214715186477e+04 7.136635071709207696e-03 1.508625228982009119e-03 2.932529462276830930e-07 7.890654433253985189e-03 1.000000000000000021e-03 1.158449999638833106e-02
6.430000000000000000e+02 6.347306122144343293e-04 2.848431425924332055e-04 3.498874696220010560e-05 0.000000000000000000e+00 2.929342405251283708e+04 6.580207048704924018e-03 1.393288967399151576e-03 2.484124598358734059e-07 7.276603119944663987e-03 1.000000000000000021e-03 1.194949999626260251e-02
6.440000000000000000e+02 1.459567180556839538e+00 1.459222875663115815e+00 3.443048937236154339e-05 0.000000000000000000e+00 5.142586672781166999e+04 4.849152283677945520e-03 6.645278352705965251e-03 1.589043018344053913e-07 8.171632555729092806e-03 1.000000000000000021e-03 1.375290000578388572e-02
6.450000000000000000e+02 2.148910502953990687e+01 2.148883707176714353e+01 2.679577727633870762e-05 0.000000000000000000e+00 4.796666497798923956e+04 4.242587950934944424e-03 2.462854900435266711e-03 1.141212421796206663e-07 5.473901279910398446e-03 1.000000000000000021e-03 1.323559999582357705e-02
6.460000000000000000e+02 1.313475310169327422e+05 1.313475308157777472e+05 2.011549986227402582e-05 0.000000000000000000e+00 6.058517918982836272e+04 5.479476089537828158e-03 6.686985251491569214e-03 1.456291591411565395e-07 8.822823086124472608e-03 1.000000000000000021e-03 1.391090000106487423e-02
6.470000000000000000e+02 3.199780762481170826e-01 3.198302229855455314e-01 1.478532625715681754e-05 0.000000000000000000e+00 9.199808329064583813e+04 4.788148690380251114e-03 9.902226865229114133e-03 1.058637501370356841e-07 9.739156259244671418e-03 1.000000000000000021e-03 1.108330000715795904e-02
6.480000000000000000e+02 5.262615718393104544e+03 5.262615640641315622e+03 7.775178880874049220e-06 0.000000000000000000e+00 1.518985514061522845e+05 2.204926803288152857e-03 2.729311261219010288e-03 2.349977907705594480e-08 3.569558934118580683e-03 1.000000000000000021e-03 1.193860000057611614e-02
6.490000000000000000e+02 9.543218496117686009e-03 9.525938508748811595e-03 1.727998736887462342e-06 0.000000000000000000e+00 6.719541877975029871e+06 1.927774920354486136e-04 3.332301040049466100e-03 2.766448299273577195e-10 1.858927735415351681e-03 1.000000000000000021e-03 1.343710000219289213e-02
6.500000000000000000e+02 3.506217684888678576e+00 3.506216268882457854e+00 1.416006220839929290e-07 0.000000000000000000e+00 6.030499260548126884e+06 2.106985357224348864e-04 7.244286302294424690e-03 6.355759585121721378e-10 3.832841051293688506e-03 1.000000000000000021e-03 1.074949999747332186e-02
6.510000000000000000e+02 6.502927288700305326e+03 6.502927288689262241e+03 1.104353636269901508e-09 0.000000000000000000e+00 1.709188253426581621e+07 7.488579475243478721e-05 2.214940644422459283e-03 6.917624898445090445e-11 1.182356047787415593e-03 1.000000000000000021e-03 1.124629999685566872e-02
6.520000000000000000e+02 8.105301385585880758e-02 8.104969513400109293e-02 3.318721857709828930e-07 0.000000000000000000e+00 3.116254791648407001e+06 2.476662370653266894e-04 1.206759496950894454e-03 2.730987517047769865e-10 8.510457124420221873e-04 1.000000000000000021e-03 1.446079999732319266e-02
6.530000000000000000e+02 8.651941770677985533e-01 8.651921286277126644e-01 2.048440085921295060e-07 0.000000000000000000e+00 3.596328758688061498e+06 2.994957151088213794e-04 2.535438656722943055e-03 4.357816957470299350e-10 1.567214607688597293e-03 1.000000000000000021e-03 1.188179999007843435e-02
6.540000000000000000e+02 2.245622647572397668e+01 2.245622451819247800e+01 1.957531497990367026e-07 0.000000000000000000e+00 1.085772575993597209e+08 1.159425850721518919e-05 2.298434233175342123e-04 1.164994069370018108e-12 1.265159690009882315e-04 1.000000000000000021e-03 1.313079999818000942e-02
6.550000000000000000e+02 6.534957252350358584e-03 6.491837450790034943e-03 4.311980156032352403e-06 0.000000000000000000e+00 3.984601308255561162e+05 1.400530764540659822e-03 4.240645849356666948e-03 8.836150290490376432e-09 3.520844853068702887e-03 1.000000000000000021e-03 1.183969998965039849e-02
6.560000000000000000e+02 3.327001273676848996e+02 3.327000619257280505e+02 6.544195687418752847e-06 0.000000000000000000e+00 2.625721876245139865e+05 2.402437327544445448e-03 8.683060873601914156e-03 2.568424236799496406e-08 6.743942080103034614e-03 1.000000000000000021e-03 1.154849999875295907e-02
6.570000000000000000e+02 3.639532975052732411e+01 3.639528440907517393e+01 4.534145214708246846e-06 0.000000000000000000e+00 3.801872102679300588e+05 1.583686839128697031e-03 5.356065205488305322e-03 1.120952847006863104e-08 4.261708232344379316e-03 1.000000000000000021e-03 1.268270000582560897e-02
6.580000000000000000e+02 2.876975350599504655e-02 2.876112429792555131e-02 8.629208069495536985e-07 0.000000000000000000e+00 1.584088236955426866e+06 1.598647593107684897e-04 1.115014644216153703e-04 1.361130868553987095e-10 2.156153554084893156e-04 1.000000000000000021e-03 1.324970000132452697e-02
6.590000000000000000e+02 6.718783880831812327e-01 6.718697339771722010e-01 8.654106009086412775e-07 0.000000000000000000e+00 1.113385680601724191e+06 9.814278937737572553e-04 8.458734924990213636e-03 4.680134835425070518e-09 5.210790676134028840e-03 1.000000000000000021e-03 1.188059999549295753e-02
6.600000000000000000e+02 2.650229257770901086e+02 2.650228879562952784e+02 3.782079484408935519e-06 0.000000000000000000e+00 3.456857226517326781e+05 2.772126324697718122e-03 1.874822478381005936e-02 3.513665113696941988e-08 1.214620357995161055e-02 1.000000000000000021e-03 1.196580000396352261e-02
6.610000000000000000e+02 9.729460012900782717e-02 9.724386288411440704e-02 5.073724489342492284e-06 0.000000000000000000e+00 2.827894250664298306e+05 3.030588010222759129e-03 1.716822827401950913e-02 4.107191095180538060e-08 1.161466107532156157e-02 1.000000000000000021e-03 1.237150000815745443e-02
6.620000000000000000e+02 3.085843815327053363e+01 3.085839969458989529e+01 3.845868063988233102e-06 0.000000000000000000e+00 3.883912042449816363e+05 1.668043749891754942e-03 6.234955758410152746e-03 1.232139525960568388e-08 4.785509307701571978e-03 1.000000000000000021e-03 1.161359999969135970e-02
6.630000000000000000e+02 1.237407147971466372e+02 1.237406994484045413e+02 1.534874209602845896e-06 0.000000000000000000e+00 1.468266724197898526e+06 2.029470270768328618e-04 4.151449546434130347e-04 2.795944167447489922e-10 4.105192248041226143e-04 1.000000000000000021e-03 1.157040000543929636e-02
6.640000000000000000e+02 5.409008739785668984e-01 5.408911221755983156e-01 9.751802968582018075e-07 0.000000000000000000e+00 2.065851434499711543e+07 9.208509238704527637e-05 3.117402015676558162e-03 7.990804592942274798e-11 1.650786020317278465e-03 1.000000000000000021e-03 1.281200000084936619e-02
6.650000000000000000e+02 1.863813854077858068e+01 1.863812713574900926e+01 1.140502957081787974e-06 0.000000000000000000e+00 7.456228172832489014e+06 1.108396943946072177e-04 1.179172114168536203e-03 9.393812523276868662e-11 7.004256575407501097e-04 1.000000000000000021e-03 1.072720000229310244e-02
6.660000000000000000e+02 1.579961215634251293e-01 1.579709395442069342e-01 2.518201921820719409e-06 0.000000000000000000e+00 5.396549086722265929e+05 7.754322228786804079e-04 1.448048528204043612e-03 2.778546702822589922e-09 1.499453708433999381e-03 1.000000000000000021e-03 1.262100000167265534e-02
6.670000000000000000e+02 2.946901740653393276e+00 2.946879412969686474e+00 2.232768370668006464e-06 0.000000000000000000e+00 6.567847305406933883e+05 8.475745514009921672e-04 2.521297143913647960e-03 3.209914724702461882e-09 2.108219913443091717e-03 1.000000000000000021e-03 1.283279999915976077e-02
6.680000000000000000e+02 2.601916704013186241e-02 2.601330910631704380e-02 5.857933814819557009e-07 0.000000000000000000e+00 1.878229475954696536e+06 1.664357247581997048e-04 1.673671782017825389e-04 1.331673791783267596e-10 2.501191806917117916e-04 1.000000000000000021e-03 1.366399999824352562e-02
6.690000000000000000e+02 1.260559734121698749e+00 1.260556538137339366e+00 3.195984359438046786e-07 0.000000000000000000e+00 3.234334848033661023e+06 3.997315753399139065e-04 4.693119673754163508e-03 8.491052482460251492e-10 2.746290563111747525e-03 1.000000000000000021e-03 1.228280000213999301e-02
6.700000000000000000e+02 6.678559321809514338e-02 6.677236414019413480e-02 1.322907790101519608e-06 0.000000000000000000e+00 1.091608364345653215e+06 1.025143736592727195e-03 8.859281405469954587e-03 4.997015756847683248e-09 5.454779442311947363e-03 1.000000000000000021e-03 1.242020000063348562e-02
6.710000000000000000e+02 8.841414785549819499e+03 8.841414774804938133e+03 1.074488083949407377e-06 0.000000000000000000e+00 1.550087702585311607e+06 6.739452474062375452e-04 5.138459545904179235e-03 2.092252374340233319e-09 3.243172928105952663e-03 1.000000000000000021e-03 1.240690000122413039e-02
6.720000000000000000e+02 1.398470462882146249e-02 1.398417100089055509e-02 5.336279309070620695e-08 0.000000000000000000e+00 8.038112751177565753e+07 1.081545309851991470e-05 6.489127007741727097e-05 5.379775238309730455e-13 4.326108759925102531e-05 1.000000000000000021e-03 1.185969999642111361e-02
6.730000000000000000e+02 2.271853805381810162e+04 2.271853803750760926e+04 1.631049386272535954e-06 0.000000000000000000e+00 7.763265337960631587e+05 1.232860805896237016e-03 8.335531585078942082e-03 6.956642844150557719e-09 5.400619641792864245e-03 1.000000000000000021e-03 1.200010000320617110e-02
6.740000000000000000e+02 1.697554533973895788e+09 1.697554533973860979e+09 3.490532099859801492e-06 0.000000000000000000e+00 3.732209885946166469e+05 2.616975185673732582e-03 1.822427256670503676e-02 3.142671967705013770e-08 1.172908004230657428e-02 1.000000000000000021e-03 1.214089999848511070e-02
6.750000000000000000e+02 1.717700716849104836e+01 1.717698182016698638e+01 2.534832406125195586e-06 0.000000000000000000e+00 4.735590449678981095e+05 2.172859031728901699e-03 1.653265089033808741e-02 2.204410301666684741e-08 1.043916243279492846e-02 1.000000000000000021e-03 1.187499999650754035e-02
6.760000000000000000e+02 8.947586189210881003e+01 8.947585936110415616e+01 2.531004656270922159e-07 0.000000000000000000e+00 2.270413899921999779e+06 5.385550115323803257e-04 5.885062497637928193e-03 1.533238391615634319e-09 3.481084727112952922e-03 1.000000000000000021e-03 1.169260000460781157e-02
6.770000000000000000e+02 3.983552951329343839e-01 3.983382585266388998e-01 1.703660629547710882e-06 0.000000000000000000e+00 8.914176522129197838e+05 3.550629000243683570e-04 4.024061784630969573e-04 6.240237558012474246e-10 5.562653652321610442e-04 1.000000000000000021e-03 1.268320000963285565e-02
6.780000000000000000e+02 1.823373340195136549e+01 1.823369192561819574e+01 4.147633316822258129e-06 0.000000000000000000e+00 4.179420529387863935e+05 1.219827089438654116e-03 3.208590925557616106e-03 6.757210573948434500e-09 2.824115795006888318e-03 1.000000000000000021e-03 1.358419998723547906e-02
6.790000000000000000e+02 1.155860021414754045e-02 1.152300847232243415e-02 3.559174182510602363e-06 0.000000000000000000e+00 4.440249329278700752e+05 8.442722841065007731e-04 1.337500384639007858e-03 3.407516708253065127e-09 1.513019068909296451e-03 1.000000000000000021e-03 1.371369999833405018e-02
6.800000000000000000e+02 2.257622137207392132e+00 2.257613632998825892e+00 8.504208566430957851e-07 0.000000000000000000e+00 2.503922767474005371e+07 5.613183502699167987e-05 1.231038602271372802e-03 2.682373374538334606e-11 6.716511093389442542e-04 1.000000000000000021e-03 1.167999999597668648e-02
6.810000000000000000e+02 2.836343012619461845e+01 2.836342405296921498e+01 6.073225402314409701e-07 0.000000000000000000e+00 2.844447473195483163e+07 5.928901546549609266e-05 2.208325170266758723e-03 4.090232973610492769e-11 1.163451559696545862e-03 1.000000000000000021e-03 1.306620000104885548e-02
6.820000000000000000e+02 8.012194885988194728e+05 8.012194885802541394e+05 1.856533594537184724e-06 0.000000000000000000e+00 8.660828420757543063e+05 2.226806995520898150e-04 1.342592792782796912e-04 3.346217391717571065e-10 2.898100045694905025e-04 1.000000000000000021e-03 1.266929999110288918e-02
6.830000000000000000e+02 2.213240196345484492e+03 2.213240126100619364e+03 7.024486507770191507e-06 0.000000000000000000e+00 2.420218893225334177e+05 2.130077832376030701e-03 5.732170729631939909e-03 2.064343501093055121e-08 4.996142553756990207e-03 1.000000000000000021e-03 1.216430000204127282e-02
6.840000000000000000e+02 2.854948905696259317e+03 2.854948816713937049e+03 8.898232209352081995e-06 0.000000000000000000e+00 1.953022218035018595e+05 3.067193627119010977e-03 1.029620644120698113e-02 4.206453325770302424e-08 8.215254783189244320e-03 1.000000000000000021e-03 1.202919999195728451e-02
6.850000000000000000e+02 3.170524673444345076e+00 3.170466692280618837e+00 5.798116372609706289e-06 0.000000000000000000e+00 3.029660428010700853e+05 1.897695447784672213e-03 6.011546970278557576e-03 1.618487940205111372e-08 4.903452748044549031e-03 1.000000000000000021e-03 1.189289998728781939e-02
6.860000000000000000e+02 7.962903930143058195e-01 7.962809882761985314e-01 9.404738107322426256e-07 0.000000000000000000e+00 1.631688739963125670e+06 1.682914701526241538e-04 1.503400411144428512e-04 1.492080704115577215e-10 2.434613415017751741e-04 1.000000000000000021e-03 1.236269999935757369e-02
6.870000000000000000e+02 9.526778434233023063e+02 9.526778274896898893e+02 1.593361246052812811e-06 0.000000000000000000e+00 7.556437254298349144e+05 1.233844509159308031e-03 8.010223298900494976e-03 6.933103279383221985e-09 5.238949225506276536e-03 1.000000000000000021e-03 1.219289998698513955e-02
6.880000000000000000e+02 5.605445821724107658e-01 5.604824050437293703e-01 6.217712868141323506e-06 0.000000000000000000e+00 2.310543877614865196e+05 3.480626561044225086e-03 1.790104653059792009e-02 5.380183382568466368e-08 1.243109602450936067e-02 1.000000000000000021e-03 1.150140000390820205e-02
6.890000000000000000e+02 2.553775193449522263e+01 2.553767018171237169e+01 8.175278284965943558e-06 0.000000000000000000e+00 1.819388678149128100e+05 3.863308454147073440e-03 1.628827559838525244e-02 6.599714704807541543e-08 1.200738025619265195e-02 1.000000000000000021e-03 1.204750000033527613e-02
6.900000000000000000e+02 2.594525691106520071e+02 2.594525066771439015e+02 6.243350808546951704e-06 0.000000000000000000e+00 2.251386887047754717e+05 2.248933769204359331e-03 5.790564003541625974e-03 2.284909693033681698e-08 5.144192921878241835e-03 1.000000000000000021e-03 1.285120000829920173e-02
6.910000000000000000e+02 1.555325885936423802e+01 1.555323310054909669e+01 2.575881514139922902e-06 0.000000000000000000e+00 7.021729410312797409e+05 3.732546289627137808e-04 5.455944253552661403e-04 9.200748818058681769e-10 6.460509215654650084e-04 1.000000000000000021e-03 1.185330000589601696e-02
6.920000000000000000e+02 2.447966782668085580e+04 2.447966780992919666e+04 1.675166068559884346e-06 0.000000000000000000e+00 9.747048784391772002e+06 1.578563699777943061e-04 3.510114657004212695e-03 1.962554591153277167e-10 1.912913502224441531e-03 1.000000000000000021e-03 1.340369999525137246e-02
6.930000000000000000e+02 1.639902583604777364e+00 1.639884092341106880e+00 1.849126367041371251e-06 0.000000000000000000e+00 3.399931778402282391e+06 1.971775277407037980e-04 1.586098922032260416e-03 2.912488539066095769e-10 9.902266975079800602e-04 1.000000000000000021e-03 1.352949999272823334e-02
6.940000000000000000e+02 5.871891172903945488e+01 5.871887832989096978e+01 3.339914848273393077e-06 0.000000000000000000e+00 3.638459166765530244e+05 9.083363524572674041e-04 1.068988027350654827e-03 3.965498083698985988e-09 1.442826400634511161e-03 1.000000000000000021e-03 1.223999999638181180e-02
6.950000000000000000e+02 2.444759712939221785e+00 2.444729700126485383e+00 3.001281273649549443e-06 0.000000000000000000e+00 4.522032701106172171e+05 9.667995971273453566e-04 1.947606914839506613e-03 4.291439453020972423e-09 1.940598763107645626e-03 1.000000000000000021e-03 1.110499999776948243e-02
6.960000000000000000e+02 1.453559415770628305e-01 1.453439231679550803e-01 1.201840910776354651e-06 0.000000000000000000e+00 8.229554176642905222e+05 2.553028902458929572e-04 6.521114738811847043e-05 3.498467535754026204e-10 2.879081140931986156e-04 1.000000000000000021e-03 1.162829999520909041e-02
6.970000000000000000e+02 9.076188930190484098e+04 9.076188930190340034e+04 1.438085708703348907e-10 0.000000000000000000e+00 5.049029446107975207e+06 2.788302342375672074e-04 6.333851507446469110e-03 6.824588574160921082e-10 3.445755305501944487e-03 1.000000000000000021e-03 1.113220000115688890e-02
6.980000000000000000e+02 1.477348963315259889e+00 1.477345850606350597e+00 3.112708909245169866e-07 0.000000000000000000e+00 1.757848085089190397e+06 7.714169264376213083e-04 1.108372271661677878e-02 3.591480940803255798e-09 6.313274693265070146e-03 1.000000000000000021e-03 1.218629999493714422e-02
6.990000000000000000e+02 2.187312444129941191e+00 2.187308964687972423e+00 3.479441968869657911e-07 0.000000000000000000e+00 2.564668398195527960e+06 5.126588685560623960e-04 6.395237972608612369e-03 1.446688892801929892e-09 3.710276408171475984e-03 1.000000000000000021e-03 1.231730000290554017e-02
7.000000000000000000e+02 6.114902588547851264e-02 6.114899614218567009e-02 2.974329284127673963e-09 0.000000000000000000e+00 2.933272184352664351e+08 5.526263694974191804e-06 1.606691364584840280e-04 2.924914389314301133e-13 8.586083163172476937e-05 1.000000000000000021e-03 1.238770000054500997e-02
7.010000000000000000e+02 2.736068797017680936e+02 2.736068672553379315e+02 1.244643016195391114e-06 0.000000000000000000e+00 9.505737228799052536e+05 1.061451443860438352e-03 7.888399962471544236e-03 5.265926349048525064e-09 5.005646159169862067e-03 1.000000000000000021e-03 1.399750000564381480e-02
