# Epoch N K M S IdentityError FDM_N FDM_K FDM_M FDM_S FDM_IdentityError
6.160000000000000000e+02 5.201426165284647393e-03 1.111240985797408432e-02 1.245233615110154224e-07 8.639046476542095479e+04 1.075750657091017852e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.170000000000000000e+02 5.732010220825249636e-03 1.931050074554975515e-02 1.463101493411109434e-07 1.051687845275432192e+05 1.538711428345078576e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.180000000000000000e+02 3.354676552472869548e-03 1.063113505849346170e-02 5.027694583537017028e-08 1.724496963641832990e+05 8.670193804773764640e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.190000000000000000e+02 4.620715203252875642e-04 9.676621561552589635e-05 1.210828118114993880e-09 4.215747279798287782e+05 5.104534173049323767e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.200000000000000000e+02 1.351685924874272910e-03 2.829539721805808539e-02 1.565240455242041241e-08 9.902238510461130645e+05 1.549936888149876235e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.210000000000000000e+02 4.200226731578182195e-03 5.832584539758463305e-02 1.074618794625888305e-07 3.104649716558166547e+05 3.336304196849104037e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.220000000000000000e+02 5.358876562917591277e-03 4.438319769483450861e-02 1.367180795680766378e-07 2.015130365539667546e+05 2.755033869225527454e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.230000000000000000e+02 4.360839678405630318e-03 1.217683385779816732e-02 8.602785677275919722e-08 1.214636394805913005e+05 1.044917057944794170e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.240000000000000000e+02 2.255124876003307931e-03 1.244376892444337777e-03 3.305171072780141716e-08 8.705489790200653079e+04 2.877280270514748911e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.250000000000000000e+02 1.422910092970179835e-03 3.852554137412592811e-03 1.505016519044056366e-08 2.225349070846816176e+05 3.349172111511285535e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.260000000000000000e+02 8.893127124383140309e-04 2.298672242799524386e-04 4.628607642133477923e-09 2.169650905946031562e+05 1.004241695970648201e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.270000000000000000e+02 3.434914568505876556e-04 2.369120666128909144e-03 5.311757595039613479e-10 2.876733592999121640e+06 1.528051258739282926e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.280000000000000000e+02 5.148253064805892878e-06 1.408165296741537687e-05 3.212517139874823816e-13 3.791625046437449008e+07 1.218907922726186790e-05 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.290000000000000000e+02 2.250052449033799020e-04 3.676857992597083909e-03 3.747674355161987924e-10 5.505902656146742404e+06 2.063433866434486157e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.300000000000000000e+02 5.269216592249166987e-04 1.106186768491209847e-04 1.518604347997231179e-09 3.833986866202024976e+05 5.822294790451291654e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.310000000000000000e+02 1.372327863430095876e-03 4.823435713130480064e-03 1.345774582282377972e-08 2.811797538294491824e+05 3.784032262249513445e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.320000000000000000e+02 1.800777858779535482e-03 4.264748936569161914e-04 1.786335031742652502e-08 1.127456633153894945e+05 2.013997442257676237e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.330000000000000000e+02 2.910227529957714471e-03 4.194243161782452295e-03 5.701986118227290982e-08 8.781763034011490527e+04 5.007292090987758987e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.340000000000000000e+02 3.337476683469453153e-03 1.174762407060257014e-03 5.963379604915789225e-08 6.581599918861643528e+04 3.924798253203532969e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.350000000000000000e+02 4.369676938414147893e-03 2.351811870354296972e-03 1.200698137500655145e-07 4.618632019267913711e+04 5.545462803777546391e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.360000000000000000e+02 4.834940787728412258e-03 3.058184381085754782e-03 1.197929010908922775e-07 5.312529297246442002e+04 6.363913185370198913e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.370000000000000000e+02 5.527861053020922955e-03 1.184298018512974435e-03 1.774782165911278947e-07 3.448316177708621399e+04 6.119832584060819203e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.380000000000000000e+02 6.172246634444353112e-03 6.867775936359231045e-03 1.861560610944806216e-07 5.160258835886330780e+04 9.605948446562874790e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.390000000000000000e+02 6.446409060157091281e-03 2.515539245016117868e-03 2.220013612288100587e-07 3.470329475601281592e+04 7.703956681303920917e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.400000000000000000e+02 7.116690123599270744e-03 1.648994715055922267e-02 3.572075634838785903e-07 4.300486680490790604e+04 1.536130649131539974e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.410000000000000000e+02 7.211237657277572329e-03 1.711212876024271329e-02 3.675789446368953434e-07 4.289500869928689644e+04 1.576693445845429170e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.420000000000000000e+02 7.136635071709207696e-03 1.508625228982009119e-03 2.932529462276830930e-07 2.690833214715186477e+04 7.890654433253985189e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.430000000000000000e+02 6.580207048704924018e-03 1.393288967399151576e-03 2.484124598358734059e-07 2.929342405251283708e+04 7.276603119944663987e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.440000000000000000e+02 4.849152283677945520e-03 6.645278352705965251e-03 1.589043018344053913e-07 5.142586672781166999e+04 8.171632555729092806e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.450000000000000000e+02 4.242587950934944424e-03 2.462854900435266711e-03 1.141212421796206663e-07 4.796666497798923956e+04 5.473901279910398446e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.460000000000000000e+02 5.479476089537828158e-03 6.686985251491569214e-03 1.456291591411565395e-07 6.058517918982836272e+04 8.822823086124472608e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.470000000000000000e+02 4.788148690380251114e-03 9.902226865229114133e-03 1.058637501370356841e-07 9.199808329064583813e+04 9.739156259244671418e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.480000000000000000e+02 2.204926803288152857e-03 2.729311261219010288e-03 2.349977907705594480e-08 1.518985514061522845e+05 3.569558934118580683e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.490000000000000000e+02 1.927774920354486136e-04 3.332301040049466100e-03 2.766448299273577195e-10 6.719541877975029871e+06 1.858927735415351681e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.500000000000000000e+02 2.106985357224348864e-04 7.244286302294424690e-03 6.355759585121721378e-10 6.030499260548126884e+06 3.832841051293688506e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.510000000000000000e+02 7.488579475243478721e-05 2.214940644422459283e-03 6.917624898445090445e-11 1.709188253426581621e+07 1.182356047787415593e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.520000000000000000e+02 2.476662370653266894e-04 1.206759496950894454e-03 2.730987517047769865e-10 3.116254791648407001e+06 8.510457124420221873e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.530000000000000000e+02 2.994957151088213794e-04 2.535438656722943055e-03 4.357816957470299350e-10 3.596328758688061498e+06 1.567214607688597293e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.540000000000000000e+02 1.159425850721518919e-05 2.298434233175342123e-04 1.164994069370018108e-12 1.085772575993597209e+08 1.265159690009882315e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.550000000000000000e+02 1.400530764540659822e-03 4.240645849356666948e-03 8.836150290490376432e-09 3.984601308255561162e+05 3.520844853068702887e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.560000000000000000e+02 2.402437327544445448e-03 8.683060873601914156e-03 2.568424236799496406e-08 2.625721876245139865e+05 6.743942080103034614e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.570000000000000000e+02 1.583686839128697031e-03 5.356065205488305322e-03 1.120952847006863104e-08 3.801872102679300588e+05 4.261708232344379316e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.580000000000000000e+02 1.598647593107684897e-04 1.115014644216153703e-04 1.361130868553987095e-10 1.584088236955426866e+06 2.156153554084893156e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.590000000000000000e+02 9.814278937737572553e-04 8.458734924990213636e-03 4.680134835425070518e-09 1.113385680601724191e+06 5.210790676134028840e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.600000000000000000e+02 2.772126324697718122e-03 1.874822478381005936e-02 3.513665113696941988e-08 3.456857226517326781e+05 1.214620357995161055e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.610000000000000000e+02 3.030588010222759129e-03 1.716822827401950913e-02 4.107191095180538060e-08 2.827894250664298306e+05 1.161466107532156157e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.620000000000000000e+02 1.668043749891754942e-03 6.234955758410152746e-03 1.232139525960568388e-08 3.883912042449816363e+05 4.785509307701571978e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.630000000000000000e+02 2.029470270768328618e-04 4.151449546434130347e-04 2.795944167447489922e-10 1.468266724197898526e+06 4.105192248041226143e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.640000000000000000e+02 9.208509238704527637e-05 3.117402015676558162e-03 7.990804592942274798e-11 2.065851434499711543e+07 1.650786020317278465e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.650000000000000000e+02 1.108396943946072177e-04 1.179172114168536203e-03 9.393812523276868662e-11 7.456228172832489014e+06 7.004256575407501097e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.660000000000000000e+02 7.754322228786804079e-04 1.448048528204043612e-03 2.778546702822589922e-09 5.396549086722265929e+05 1.499453708433999381e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.670000000000000000e+02 8.475745514009921672e-04 2.521297143913647960e-03 3.209914724702461882e-09 6.567847305406933883e+05 2.108219913443091717e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.680000000000000000e+02 1.664357247581997048e-04 1.673671782017825389e-04 1.331673791783267596e-10 1.878229475954696536e+06 2.501191806917117916e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.690000000000000000e+02 3.997315753399139065e-04 4.693119673754163508e-03 8.491052482460251492e-10 3.234334848033661023e+06 2.746290563111747525e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.700000000000000000e+02 1.025143736592727195e-03 8.859281405469954587e-03 4.997015756847683248e-09 1.091608364345653215e+06 5.454779442311947363e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.710000000000000000e+02 6.739452474062375452e-04 5.138459545904179235e-03 2.092252374340233319e-09 1.550087702585311607e+06 3.243172928105952663e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.720000000000000000e+02 1.081545309851991470e-05 6.489127007741727097e-05 5.379775238309730455e-13 8.038112751177565753e+07 4.326108759925102531e-05 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.730000000000000000e+02 1.232860805896237016e-03 8.335531585078942082e-03 6.956642844150557719e-09 7.763265337960631587e+05 5.400619641792864245e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.740000000000000000e+02 2.616975185673732582e-03 1.822427256670503676e-02 3.142671967705013770e-08 3.732209885946166469e+05 1.172908004230657428e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.750000000000000000e+02 2.172859031728901699e-03 1.653265089033808741e-02 2.204410301666684741e-08 4.735590449678981095e+05 1.043916243279492846e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.760000000000000000e+02 5.385550115323803257e-04 5.885062497637928193e-03 1.533238391615634319e-09 2.270413899921999779e+06 3.481084727112952922e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.770000000000000000e+02 3.550629000243683570e-04 4.024061784630969573e-04 6.240237558012474246e-10 8.914176522129197838e+05 5.562653652321610442e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.780000000000000000e+02 1.219827089438654116e-03 3.208590925557616106e-03 6.757210573948434500e-09 4.179420529387863935e+05 2.824115795006888318e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.790000000000000000e+02 8.442722841065007731e-04 1.337500384639007858e-03 3.407516708253065127e-09 4.440249329278700752e+05 1.513019068909296451e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.800000000000000000e+02 5.613183502699167987e-05 1.231038602271372802e-03 2.682373374538334606e-11 2.503922767474005371e+07 6.716511093389442542e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.810000000000000000e+02 5.928901546549609266e-05 2.208325170266758723e-03 4.090232973610492769e-11 2.844447473195483163e+07 1.163451559696545862e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.820000000000000000e+02 2.226806995520898150e-04 1.342592792782796912e-04 3.346217391717571065e-10 8.660828420757543063e+05 2.898100045694905025e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.830000000000000000e+02 2.130077832376030701e-03 5.732170729631939909e-03 2.064343501093055121e-08 2.420218893225334177e+05 4.996142553756990207e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.840000000000000000e+02 3.067193627119010977e-03 1.029620644120698113e-02 4.206453325770302424e-08 1.953022218035018595e+05 8.215254783189244320e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.850000000000000000e+02 1.897695447784672213e-03 6.011546970278557576e-03 1.618487940205111372e-08 3.029660428010700853e+05 4.903452748044549031e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.860000000000000000e+02 1.682914701526241538e-04 1.503400411144428512e-04 1.492080704115577215e-10 1.631688739963125670e+06 2.434613415017751741e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.870000000000000000e+02 1.233844509159308031e-03 8.010223298900494976e-03 6.933103279383221985e-09 7.556437254298349144e+05 5.238949225506276536e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.880000000000000000e+02 3.480626561044225086e-03 1.790104653059792009e-02 5.380183382568466368e-08 2.310543877614865196e+05 1.243109602450936067e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.890000000000000000e+02 3.863308454147073440e-03 1.628827559838525244e-02 6.599714704807541543e-08 1.819388678149128100e+05 1.200738025619265195e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.900000000000000000e+02 2.248933769204359331e-03 5.790564003541625974e-03 2.284909693033681698e-08 2.251386887047754717e+05 5.144192921878241835e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.910000000000000000e+02 3.732546289627137808e-04 5.455944253552661403e-04 9.200748818058681769e-10 7.021729410312797409e+05 6.460509215654650084e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.920000000000000000e+02 1.578563699777943061e-04 3.510114657004212695e-03 1.962554591153277167e-10 9.747048784391772002e+06 1.912913502224441531e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.930000000000000000e+02 1.971775277407037980e-04 1.586098922032260416e-03 2.912488539066095769e-10 3.399931778402282391e+06 9.902266975079800602e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.940000000000000000e+02 9.083363524572674041e-04 1.068988027350654827e-03 3.965498083698985988e-09 3.638459166765530244e+05 1.442826400634511161e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.950000000000000000e+02 9.667995971273453566e-04 1.947606914839506613e-03 4.291439453020972423e-09 4.522032701106172171e+05 1.940598763107645626e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.960000000000000000e+02 2.553028902458929572e-04 6.521114738811847043e-05 3.498467535754026204e-10 8.229554176642905222e+05 2.879081140931986156e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.970000000000000000e+02 2.788302342375672074e-04 6.333851507446469110e-03 6.824588574160921082e-10 5.049029446107975207e+06 3.445755305501944487e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.980000000000000000e+02 7.714169264376213083e-04 1.108372271661677878e-02 3.591480940803255798e-09 1.757848085089190397e+06 6.313274693265070146e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.990000000000000000e+02 5.126588685560623960e-04 6.395237972608612369e-03 1.446688892801929892e-09 2.564668398195527960e+06 3.710276408171475984e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.000000000000000000e+02 5.526263694974191804e-06 1.606691364584840280e-04 2.924914389314301133e-13 2.933272184352664351e+08 8.586083163172476937e-05 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.010000000000000000e+02 1.061451443860438352e-03 7.888399962471544236e-03 5.265926349048525064e-09 9.505737228799052536e+05 5.005646159169862067e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.020000000000000000e+02 2.214450256111519764e-03 1.752280774495680593e-02 2.317420940677016246e-08 4.736236663252828876e+05 1.097583095438051451e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.030000000000000000e+02 1.821028567835892382e-03 1.543017298530049639e-02 1.595461785253744043e-08 5.977024969139508903e+05 9.536099105868287365e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.040000000000000000e+02 4.268644306166795191e-04 4.800325021299755614e-03 9.812065124735179066e-10 2.881173601661966648e+06 2.827025960060044855e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.050000000000000000e+02 3.472232095148838687e-04 9.991607250333942383e-04 5.444071826356238055e-10 1.555459321000551339e+06 8.468030276243983506e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.060000000000000000e+02 1.100645395056489180e-03 5.148100006087641747e-03 5.359173004654729704e-09 6.856832654322541784e+05 3.674690038927305377e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.070000000000000000e+02 6.801468523868227627e-04 2.576425519206065971e-03 2.053479800549367624e-09 9.585482158737576101e+05 1.968357558510055484e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.080000000000000000e+02 1.529742970166908945e-05 5.650617769104735117e-04 2.527175618160586393e-12 1.178399119950986356e+08 2.978283156297302330e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.090000000000000000e+02 4.531991052639608599e-05 1.394904203317769067e-03 2.400698650576763483e-11 3.093954095607478544e+07 7.427719881782941097e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.100000000000000000e+02 1.403064622438721749e-04 3.779568323604398753e-05 1.171659609397952447e-10 1.358790564023845363e+06 1.592041866959332380e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.110000000000000000e+02 4.869265401048244237e-05 2.101622692419202743e-04 1.999329832246412302e-11 7.691181233131934889e+06 1.537737686381442689e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.120000000000000000e+02 4.193401190054568358e-04 6.001653890554164072e-04 8.614635789282330039e-10 8.351167080041341251e+05 7.194219520695861823e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.130000000000000000e+02 1.875041263526604164e-04 7.709615451787326366e-05 1.992795676107473556e-10 1.134345856158051873e+06 2.260520043320294421e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.140000000000000000e+02 2.122443033819488721e-04 3.495155314179679024e-03 3.142180725212962016e-10 6.237135120281019248e+06 1.959821646253715952e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.150000000000000000e+02 3.412870156095855240e-04 4.385760704288212651e-03 6.846394343553880658e-10 3.701461555818982888e+06 2.534166683114257457e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.160000000000000000e+02 1.627910142057403781e-05 5.308371660877065626e-04 3.043534757600248128e-12 9.254934042704726756e+07 2.816976814208925549e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.170000000000000000e+02 1.065373849421003905e-03 3.741052822790847093e-03 5.080210842303930646e-09 5.779091111823549727e+05 2.935895180605585172e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.180000000000000000e+02 1.897472769342151925e-03 7.812800817461823880e-03 1.596297989711427516e-08 3.635833118095045211e+05 5.803857215093166308e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.190000000000000000e+02 1.103417749724194818e-03 4.573891351055718417e-03 5.401648028123302519e-09 6.276534991234696936e+05 3.390358023604025852e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.200000000000000000e+02 1.406321111313970650e-05 3.382300700038244254e-05 1.071323027559795075e-12 2.890659050930657983e+07 3.097471354200790142e-05 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
