# Epoch N K M S IdentityError FDM_N FDM_K FDM_M FDM_S FDM_IdentityError
2.969000000000000000e+03 1.703833970380069351e-04 5.480277801681161104e-03 8.613524473270900141e-10 3.379013499780106358e+06 2.910521436526140003e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.970000000000000000e+03 1.124231275071984210e-04 6.462842323865253952e-04 2.502735097698674733e-10 1.740355412222586339e+06 4.355649934269513707e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.971000000000000000e+03 8.339969839521964561e-05 4.506187801621780280e-03 1.291103256927147856e-10 1.809684522413919494e+07 2.336493470095784165e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.972000000000000000e+03 9.252382773221489083e-05 1.002098181918881746e-02 1.884826065957977193e-10 2.707416253319511190e+07 5.103014548844017444e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.973000000000000000e+03 9.306438575200126672e-05 5.223728218033378209e-03 1.575117573868990042e-10 1.717284300871200114e+07 2.704928337256932991e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.974000000000000000e+03 8.709252929958887141e-05 9.459392228898623803e-05 1.336144887796604020e-10 1.005798610160790500e+06 1.343893568295932207e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.975000000000000000e+03 9.458124092207651336e-05 6.788527193196235848e-03 1.603256229799625486e-10 2.176096334926899895e+07 3.488844677194571312e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.976000000000000000e+03 9.967231377318639231e-05 8.110329611031493954e-03 1.830579874042449169e-10 2.269680847309871018e+07 4.154836936230946361e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.977000000000000000e+03 9.237298360385486171e-05 6.381091425951416530e-05 1.433937990217722057e-10 8.666919290594649501e+05 1.242782973398129192e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.978000000000000000e+03 1.655836806369820411e-04 3.728925068508074508e-02 1.013979737967449242e-09 1.855086862165770680e+07 1.881020800919761676e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.979000000000000000e+03 2.238577157036027686e-04 6.563300493427501325e-02 2.822284030793180864e-09 1.170695692668776028e+07 3.304035736055707662e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.980000000000000000e+03 1.598639864818094585e-04 2.806590042564656440e-02 7.517398230862133013e-10 1.887994964647021145e+07 1.419281344756526814e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.981000000000000000e+03 1.202387167641741871e-04 3.209840465349455088e-04 2.148866104486755744e-10 1.306412015917380108e+06 2.807305251450364827e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.982000000000000000e+03 1.990106747349769910e-04 1.120686900407866227e-02 9.191031257709359745e-10 6.313158569779062644e+06 5.802444257671181618e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.983000000000000000e+03 2.879399872495193541e-04 1.257127554276335143e-02 2.663187016242820902e-09 2.468312277907415293e+06 6.573575095444178507e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.984000000000000000e+03 3.862209649827475161e-04 1.023638090908744833e-03 7.623575522460570485e-09 1.177977422319700709e+05 8.980323868615974411e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.985000000000000000e+03 7.991464231107977363e-04 8.926452755578510867e-02 5.464481464134127710e-08 8.313947135621852940e+05 4.543135555618871280e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.986000000000000000e+03 1.159938942006674819e-03 1.723341792507342152e-01 1.218210029978238669e-07 7.168470646212107968e+05 8.732690674637079431e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.987000000000000000e+03 9.832579897478634957e-04 7.386554313805930583e-02 7.235001982312533522e-08 5.240638431766236317e+05 3.791595720875769182e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.988000000000000000e+03 8.183458598763100741e-04 2.044186380252343855e-03 2.932191639033822532e-08 6.276666953023298993e+04 1.840409728086091733e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.989000000000000000e+03 8.845023625598669040e-04 1.063732580425594612e-02 2.679980229235456806e-08 2.314630960938970675e+05 6.203138464885547994e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.990000000000000000e+03 9.072005545771718790e-04 1.093754301908072407e-02 2.466178025252684785e-08 2.585365671668249124e+05 6.375947402337281411e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.991000000000000000e+03 8.703925226162307792e-04 2.812098892324971147e-03 2.049152467156268345e-08 1.110918772808798967e+05 2.276421477254044704e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.992000000000000000e+03 8.575293339275014224e-04 1.328292390949439676e-02 2.084476677326205588e-08 3.597541431076273439e+05 7.498970443907926678e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.993000000000000000e+03 8.490589212191195162e-04 2.030995702224501834e-02 1.779253945593597928e-08 6.184635600931009976e+05 1.100401963980217335e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.994000000000000000e+03 8.232217568817319425e-04 4.464892112141598778e-03 1.234923694336642560e-08 2.474377787084006413e+05 3.055655463715588067e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.995000000000000000e+03 8.791988439301580503e-04 5.561191774359867945e-03 1.178305696525901348e-08 3.105980623647964094e+05 3.659782948053126768e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.996000000000000000e+03 9.197530214024301088e-04 1.199706351522711843e-02 1.240264015538748579e-08 5.578074158793265233e+05 6.918272376375833761e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.997000000000000000e+03 9.051090429993555652e-04 9.445180292228986738e-03 1.220511853297036422e-08 4.610933578013306833e+05 5.627686983995315584e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.998000000000000000e+03 8.679151525033030907e-04 2.872925424564810957e-03 1.259297523570616372e-08 1.829891491901067784e+05 2.304365271810472626e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
2.999000000000000000e+03 8.734954471617944203e-04 7.891213091724221971e-04 1.393969669311338261e-08 9.096726488860204699e+04 1.268042162051312514e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.000000000000000000e+03 9.365781736738211776e-04 3.039235007023535339e-03 1.541041371490036324e-08 1.593854446243717393e+05 2.456180266771874204e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.001000000000000000e+03 9.503923616304875898e-04 2.699482880253299948e-03 1.513322417234665655e-08 1.519923145135958330e+05 2.300118668532965399e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.002000000000000000e+03 9.414362459055533290e-04 7.162211011908821293e-04 1.479757191322322531e-08 8.782162267036471167e+04 1.299531998929081200e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.003000000000000000e+03 9.281838746089748297e-04 1.778783248453380626e-03 1.449786741585034484e-08 1.253684710215475643e+05 1.817561000968249442e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.004000000000000000e+03 9.301434939630836814e-04 2.976998276228212410e-03 1.425661685354416552e-08 1.696505292422118946e+05 2.418628375460336356e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.005000000000000000e+03 9.327799000475307627e-04 9.663577238764438576e-04 1.404434620179551404e-08 1.008205522175228252e+05 1.415944717639550793e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.006000000000000000e+03 9.593655657629747728e-04 2.118740587439240514e-03 1.386991394884863505e-08 1.455478263678819931e+05 2.018721989568646007e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.007000000000000000e+03 9.659538697321897772e-04 4.372551769272745893e-03 1.367007000395758621e-08 2.305935304101529473e+05 3.152216084298558804e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.008000000000000000e+03 9.410788849821574665e-04 2.121612508944507782e-03 1.336734050928174323e-08 1.497594158547178959e+05 2.001871772113902014e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.009000000000000000e+03 9.302775325524340879e-04 5.122878324758726835e-04 1.315807217949259214e-08 9.016681262916338164e+04 1.186408290718190964e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.010000000000000000e+03 9.391192101893032235e-04 1.056279145566264366e-03 1.293104147935427513e-08 1.134679492073486617e+05 1.467245851930956170e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.011000000000000000e+03 9.316089118202629596e-04 4.850220504143992100e-04 1.271036166011722751e-08 9.237502031120480387e+04 1.174107226665802419e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.012000000000000000e+03 9.252221696179608029e-04 1.451549959286173178e-03 1.248917542435402020e-08 1.321942453213177796e+05 1.650984660085623185e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.013000000000000000e+03 9.249085500597244418e-04 2.055882801507142536e-03 1.227358787658754008e-08 1.591099469136441767e+05 1.952837677225419209e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.014000000000000000e+03 7.448921462739209638e-04 6.276605123018320779e-04 6.257078977216190725e-09 1.692039318520873494e+05 1.058716145345859824e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.015000000000000000e+03 5.917659729992345245e-04 1.084610013557128468e-03 2.321264319531190546e-09 4.885574045808378141e+05 1.134068658513479218e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.016000000000000000e+03 5.330429301381180672e-04 2.045961679342318297e-03 1.728230786779840408e-09 9.003563539041550830e+05 1.556022041578490438e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.017000000000000000e+03 5.078784983666941770e-04 9.505293182196619716e-04 1.785150052488155559e-09 5.507341154983997112e+05 9.831413723264726973e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.018000000000000000e+03 5.130991751589266845e-04 3.598016332877911104e-04 1.923493362540810589e-09 3.602819356177835143e+05 6.929980683094596593e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.019000000000000000e+03 5.866485447024380462e-04 7.488799597807381048e-04 2.286873417249128897e-09 4.202630648581110872e+05 9.610862377193898475e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.020000000000000000e+03 6.747546504071582100e-04 2.644206440607869274e-04 2.616035266731188411e-09 3.084686640910903807e+05 8.069623564022848985e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.021000000000000000e+03 5.338428675671042867e-04 1.175970902175466635e-03 1.534711840705288616e-09 7.309698971445810748e+05 1.121826783942996919e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.022000000000000000e+03 4.465458860498616430e-04 1.795314195472544946e-03 1.210801133000123351e-09 1.110176312725119060e+06 1.344201772985001257e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.023000000000000000e+03 3.909627739055986919e-04 7.699175341415488705e-04 1.074787482432697350e-09 7.219300497615241911e+05 7.759204661888906979e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.024000000000000000e+03 3.851518848962558520e-04 1.901772344789819992e-04 1.216205401813114207e-09 3.948678518789097434e+05 4.802392859303450281e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.025000000000000000e+03 4.349653579146881151e-04 4.955767698236138857e-04 1.484630035744572072e-09 4.598813335808010306e+05 6.827522581964592333e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.026000000000000000e+03 5.045863433548648412e-04 1.596911716983744306e-04 1.862337945795697548e-09 3.138162226905332645e+05 5.844300668661062256e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.027000000000000000e+03 5.982320181835290920e-04 9.648804264736137934e-04 2.387129385274130816e-09 4.527078161600807798e+05 1.080669844290950768e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.028000000000000000e+03 6.956029344673305814e-04 1.552855082147347205e-03 3.068170051767136734e-09 4.797747009367335122e+05 1.472027407370952393e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.029000000000000000e+03 7.792167668785785449e-04 6.854107877225248079e-04 3.841749171836061909e-09 2.920341869583933149e+05 1.121918318990669126e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.030000000000000000e+03 8.810564391570663593e-04 4.755267529366623324e-04 4.771428713389324765e-09 2.344831770031692577e+05 1.118815044196684073e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.031000000000000000e+03 9.783622159068683204e-04 9.210806732319535943e-04 5.796754504171012798e-09 2.482255366119700193e+05 1.438896755768340977e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.032000000000000000e+03 1.049554708804571745e-03 4.368900747022650983e-04 6.843036328469804340e-09 1.852978187089159037e+05 1.267992903119375845e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.033000000000000000e+03 1.032042957904133560e-03 8.497285366957757187e-04 6.839027997423778130e-09 2.130283981143260899e+05 1.456900387224024018e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.034000000000000000e+03 1.027430559629515221e-03 1.347541024566842327e-03 6.878662018254525045e-09 2.473156861731528770e+05 1.701194193250918146e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.035000000000000000e+03 1.014643344088244411e-03 6.385715838424813008e-04 6.936562910169533788e-09 1.923040431672244158e+05 1.333922199446574896e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.036000000000000000e+03 1.013374124378713321e-03 6.051612492244413249e-04 6.972639195710044245e-09 1.887312207254081441e+05 1.315947776351738142e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.037000000000000000e+03 9.971073786856799338e-04 9.946024787181671333e-04 6.844664883871055178e-09 2.183318825567062595e+05 1.494401773379879471e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.038000000000000000e+03 9.657452622691976287e-04 4.572807811179510412e-04 6.717201558579888308e-09 1.778100006275428459e+05 1.194378935626614659e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.039000000000000000e+03 8.939899561268523694e-04 8.233885609807184598e-04 5.954030048906617342e-09 2.192941885074786551e+05 1.305678282587162658e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.040000000000000000e+03 8.149508157203244531e-04 1.306650354295242795e-03 5.091903291128758399e-09 2.883550305046708672e+05 1.468270900964654697e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.041000000000000000e+03 7.315975835862635786e-04 6.026717662312444049e-04 4.389053036001041810e-09 2.353431152398067061e+05 1.032929077648849728e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.042000000000000000e+03 6.653237735805993171e-04 5.172309879160892458e-04 3.832756235166293688e-09 2.410639125792499690e+05 9.239354347824087210e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.043000000000000000e+03 6.152910870507034662e-04 8.784373428482955765e-04 3.390186310361910705e-09 3.110477103235702962e+05 1.054506368288540916e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.044000000000000000e+03 5.605331205646674024e-04 3.709298365647457386e-04 3.005885470710161575e-09 2.481791109506112989e+05 7.459950329615696197e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.045000000000000000e+03 5.230830110039033339e-04 7.362031342913396030e-04 2.662433813301486369e-09 3.347255054278659518e+05 8.911819157157598427e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.046000000000000000e+03 4.914536744298580832e-04 1.201151841914867161e-03 2.392965005746867826e-09 4.563499639295439702e+05 1.092027202422285936e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.047000000000000000e+03 4.418746625858248887e-04 5.212655547870931414e-04 2.107293005481269930e-09 3.333695713548937347e+05 7.025053326863660557e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.048000000000000000e+03 1.419874857744805581e-04 2.400917229379444012e-04 3.850948220688494120e-10 6.804381184564246796e+05 2.620329621486306663e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.049000000000000000e+03 8.836367402014944799e-05 2.855088486675278186e-04 5.297168388307585735e-11 4.363031578841893934e+06 2.311180453822294875e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.050000000000000000e+03 3.080359989733374429e-04 1.221488022218363337e-04 7.128389525884999796e-10 5.178031921074414277e+05 3.691096872453030441e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.051000000000000000e+03 6.414196504716500194e-04 1.540352995611758713e-04 2.707367140440077464e-09 2.653638033048064681e+05 7.184345928850975702e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.052000000000000000e+03 4.425348871339532817e-04 2.222616773595957867e-04 1.505796559048296746e-09 3.676895400267110672e+05 5.536642200171921178e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.053000000000000000e+03 2.978055339278483306e-04 9.041541772299000845e-05 8.552521984751464077e-10 4.010666729021221981e+05 3.430123875371448596e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.054000000000000000e+03 2.162046021574585042e-04 1.643038429072937701e-04 4.995282810430718784e-10 5.972762750612013042e+05 2.983560240828243317e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.055000000000000000e+03 1.684804372869433495e-04 5.823500225821850838e-05 2.876954948377061198e-10 6.868296148353327299e+05 1.975976507205577724e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.056000000000000000e+03 1.357291107632371656e-04 1.263324355139637555e-04 1.172877048823609869e-10 1.695786887290362734e+06 1.988952112325141587e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.057000000000000000e+03 1.268636130696300910e-04 2.766011861384276322e-05 1.141170076673824886e-10 1.232887204952648142e+06 1.406935582595437930e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.058000000000000000e+03 2.093173269008869635e-04 1.744925043096082836e-04 3.312827445008473656e-10 8.951971848966232501e+05 2.965632477729465959e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.059000000000000000e+03 3.449661979896646922e-04 6.430992911859548006e-05 8.167817786572887021e-10 4.617158093896376668e+05 3.771203457671837593e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.060000000000000000e+03 5.230687449780110432e-04 9.740314114242357027e-04 1.648787502337525433e-09 6.126224957604228985e+05 1.010082801902626587e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.061000000000000000e+03 7.108178727798243049e-04 1.420106799268982568e-03 2.893333350297976315e-09 4.910845005900617107e+05 1.420868379080965447e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.062000000000000000e+03 8.907693119753122514e-04 5.700727743663372470e-04 4.578116776049958665e-09 2.568317279020735878e+05 1.175801121041704844e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.063000000000000000e+03 1.074153886376706625e-03 4.841026731851738184e-04 6.659405894796568863e-09 1.976460362795268302e+05 1.316198563563398833e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.064000000000000000e+03 1.266730434392814453e-03 9.941589382733817103e-04 9.152522040009732749e-09 1.927129869808814838e+05 1.763800751007465247e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.065000000000000000e+03 1.442544013090562302e-03 5.371836961496985387e-04 1.195948352387135717e-08 1.430777362567800155e+05 1.711123901681887733e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.066000000000000000e+03 5.206541216417258323e-04 3.359187050988702325e-04 2.033148069792464975e-09 3.386931867960098316e+05 6.886114410430911516e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.067000000000000000e+03 1.155384830973407945e-04 4.201822825042283538e-04 1.604883784476187982e-10 2.028989120415645652e+06 3.256294638610765253e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.068000000000000000e+03 1.361231460752968349e-04 3.239514810923007108e-05 1.826277120355530155e-10 8.340494070477531059e+05 1.523205375021998451e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.069000000000000000e+03 4.990753159526749132e-04 1.232822775591669185e-03 1.695684932255609986e-09 6.578383380426863441e+05 1.115485008063577411e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.070000000000000000e+03 1.078697698447229729e-03 2.235356380213521666e-03 6.652918506788788493e-09 3.301371891159611987e+05 2.196369235635483880e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.071000000000000000e+03 1.776316817065786346e-03 1.447648046584237933e-03 1.707248965827068151e-08 1.464426605541929312e+05 2.500123767868247214e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.072000000000000000e+03 2.551445693208102307e-03 3.900333583242421016e-04 3.456540495622846622e-08 7.945697029168861627e+04 2.746427806965267247e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
3.073000000000000000e+03 3.421368891109483230e-03 2.731587277498365163e-03 6.000458093476913486e-08 7.977995075656095287e+04 4.787102525277730711e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
